group,title,postdate,fulltext,link
rextreme,0119-0125 : 처음 대회 나가본 크린이의 운동 일기 (+렉스트림... ,20260202,"안 올 줄 알았던 렉스트림 대회가 성큼 다가왔다 대회 연습 한 번 해보고 그냥 꾸준히 크로스핏 했다! 누가누가 잘 참나 한 번 보자구! 1/19 Row/10lb 12:50 ​ 항상 하던 무게로 가져오래서 데일리 무게인 10파운드 들고 왔는데 끝까지 마음에 안 든다는 표정으로 노려보신 코치님,,, 항상 하던 거 들고 오라면서요...? ​ 1/20 HLR/WW/55lb 3:48, -2, -8 ​ 파워스내치 45파운드 하고 싶었는데 짤없는 코치님 토투바 할 거냐는 질문에 행레레 할 거라니까 도대체 언제까지 행레레 할 거냐곸ㅋㅋㅋㅋㅋ 토투바 10개 이상 못하는 크린이는 웁니다 울어 바쁜 거 끝나면 토투바에 집중할 거다!!!! ​ 후... 전완근 탈탈 털려서 결국 시간 내로 못 들어옴 ㅠㅠ 바벨 떨구고 난리난리 대난리였다 ​ 1/21 늦퇴 이슈로 운동 못 함 ㅠㅠ ​ 1/22 A. 45lb B. Rxd 6:18, 7:08 ​ 마지막 더블언더 자꾸 걸려서 7분 넘음 ㅠ 숨 찰 때 더블언더 대체 어케 하는 건가요 흑흑 ​ 와드 끝나고 박스 회원분이 줄넘기 와이어줄 갈아주셨다! 줄넘기 줄은 아니고 공업용 와이어줄인데 엄청 가볍고 좋대서 잘라서 주셨는데 진짜 너무 가벼워서 날아갈 것 같다,,, 돌아가는 게 맞나 싶을 정도 이걸로 적응해 봐야쥐~~ 혹시 몰라서 이전 줄 안 버리고 챙겨놨다! ​ 1/23 대회 전날 휴식 ​ 1/24 기다리고 기다리던 렉스트림 대회! 우리는 5시 20분 스타트여서 낮에 푹 자고 2시쯤 출발했다 ​ 출발 전 스토리에 올라오는 거 보는데 기록 무슨 일이야...? 개인전인데 28분을 한다고...? 단톡방에 보내니까 쫄지 말고 우리 페이스대로 하자곸ㅋㅋㅋㅋ 다들 화이팅 넘쳐 ㅠㅠ 착한 사람들 ​ 킨텍스 도착해서 바로 체크인하기 우리는 5시 20분 13번입니다~ ​ Previous image Next image 체크인 하고 경기장 들어가는데 오 하이록스 같다...! (하이록스 구경도 안 가본 애) ​ Previous image Next image 로켓보이였나...? 넘넘 귀여운 마스코트도 찍었다 사진도 같이 찍음! 경기장 뽈뽈뽈 돌아다니면서 사람들의 사랑 한몸에 받고 있었음ㅋㅋㅋㅋ ​ 전자발찌 아니고요 기록칩입니다 오해 마시라구요 ​ 출발선도 구경해봅니다 ​ 경기 시작 2시간 전이어서 앞 경기 어떻게 진행하는지 구경도 하고 협찬사들이 많아서 체험도 하고 양손 가득 선물도 받았다 참가비보다 더 많이 얻어온 대회라니 너무 만족스럽잖아?! 에너지젤도 한 박스 받고 가방도 세개나 받음 진짜 양손 가득 받아왔습니다,,, ​ 네컷 촬영도 있어서 찍어봤다 사진 하나 얼 타다가 망해서 하나는 디즈니 버전으로 넣었다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋ ​ 부스 돌아다니다가 다른 박스 코치님도 만나고 함께 운동했던 회원분도 만나고 첫 대회여서 아는 사람 많이 없을 줄 알았는데 은근 많은 사람들이 참여하고 있었다 ​ 부스 구경 다 하고 웜업장 입장! 울 박스에 샌드백이 없어서 메디신볼 들고 뛰었는데 웜업장에 샌드백 있어서 어케 들고 뛸지 그냥 들어도 보고 어깨에 들쳐 메보기도 하고 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 스트레칭으로 몸 좀 깨워주고 로잉으로 심박도 올려줬다! ​ 그리고 대회 시작 시간이 다가왔다 Previous image Next image 1.5km Row 50 One-arm DB Ground-to-Overhead, 20lb 6 Sandbag Shuttle Run(900m), 10kg 50 MD Ball Over & Half Burpee, 16kg 2km Ski 30 Burpee Box Jump, 20in ​ 나는 3번 6번 담당! 셔틀런 내 담당 저지가 너무 센스있어서 좋았다 몇 바퀴 남았는지 크게 말씀해 주시고 두 바퀴 남았을 땐 끝나가니까 전력으로 달리라고 뒤에서 외쳐주셨다 저지님 감사합니다 ​ 막내가 1번 4번 담당인데 로잉에서 페이스 잃고 너무 당기는 바람에 퍼져버렸다 ㅠㅠ 자꾸 미안하다 그래서 오히려 우리 맘이 더 짠했던 건 안 비밀 우리 목표는 안 다치고 완주하는 거였잖아! 괜찮아! ​ 근데 메디신볼 오버&하프버피에서 공을 자꾸 안 잡고 몸이 느려져서 소리 지른 것도 안 비밀 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 일단 잡고 넘기고 생각해!! 공 잡아! 공 잡아! ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 미안 막내,,, ​ 근데 바닥이 미끄러워서 셔틀런 턴 할 때 발이 자꾸 미끄러졌는데 하프버피할 때 동생 발목이 너무 걱정됐다 발목 부상으로 거의 한 달 쉬었던 친구임 ㅠㅠ ​ 다음 대회 때는 바닥 다 깔아주세여... 정말 미끄러웠어요...ㅠㅠ ​ 마지막 버피박스점프오버가 지옥이었다 막내가 퍼져서 우리라도 잘해야한다는 생각이 들어 다른 팀원이 스키 달리고 나는 버피박점에서 달림 하 근데 버피박점 내 담당 저지 목소리가 너무 작아서 몇 개 했는지도 몰라씀... 뒤에서 속삭이듯 말씀해주셔서 버피 하나 더 함... 아깝 ​ ​ Previous image Next image 버피박스점프 20개쯤 됐을 때 하체가 잠겨서 정말 힘들었다 끝나자마자 팀원들이 양쪽에서 손 잡고 피니시까지 끌고 가줌ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ큐ㅠㅠㅠㅠ 그래도 드러눕진 않았습니다 ​ 아무도 다치지 않고 무사 완주했습니당 ​ 대회 당시 37:27이 나왔는데 나중에 리더보드 확인해보니 시간이 확 줄어있었다 로잉 담당 선수 빼고 나머지 팀원들이 먼저 스타드 넘어서 로잉 존에서 기다렸는데 그 대기 시간을 뺀 것 같았다 ​ ​ 최종 33:47로 마무리 되었습니당 예상했던 시간이 나와서 다행이었다! ​ 첫 대회인 것치고는 정말 스무스하게 진행돼서 정말 만족스러운 대회였다 사진까지 무료로 줄 줄은 몰랐다구...! 아워심볼에 사진이 엄청 올라와서 셀카 찍어서 얼굴 매치시켜서 다운 받음ㅋㅋㅋㅋㅋ큐ㅠㅠㅠ 아마 다운 못 받은 사진들이 더 있지 않을까 싶다 근데 일일이 다 찾아보기엔 너무 많았음 ​ 암튼 받은 게 너무 많아서 차 안 가져갔으면 정말 집까지 낑낑 들고 갈 뻔했던,,, ​ 늙은 이모 챙기느라 고생한 우리 팀원들 정말정말 고생 많았다!!! ​ Previous image Next image 대회 끝나고 먹는 고기는 아주 꿀맛이거든요 😉 공기밥 포함 각 4인분씩 조졌다 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 차 없었으면 소맥 달렸을지두 ​ + 사진 같이 찍자고 해서 오도도 달려가다가 넘어진 로켓보잌ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 쪽팔려서 한동안 못 일어남 진짜 귀여웤ㅋㅋㅋㅋㅋㅋㅋ ​ + 댓글 하나 잘못 남겼다가 코치님한테 걸려들어서 그 담주부터 와드 끝나고 버피박점만 연습하고 다른 친구는 러닝만 했다는 슬픈 소식 전하면서 렉스트림 후기 끝",https://blog.naver.com/ryu_min_312/224168125789
rextreme,"하이록스급 피트니스 레이스, 렉스트림｜스포플이 함께한 현장... ",20260127,"결론부터 말하면, 렉스트림은 ‘기록보다 컨디션 관리가 중요한 대회’였습니다. ​ 고중량·고반복·고심박이 동시에 요구되는 피트니스 레이스 특성상, ​ 선수들은 경기 전 웜업과 경기 후 릴리즈에 유난히 민감했습니다. ​ 이번 렉스트림 대회에서 스포플은 결승 진출자 대기실이자 웜업·릴리즈 공간인 ‘VIP 컨디셔닝 존’을 운영하며 ​ 트라택·세라밴드·트리거포인트 중심의 운동 소도구를 현장에 지원했습니다. 렉스트림은 어떤 대회였을까? 렉스트림은 러닝, 웨이트, 기능성 동작을 결합한 하이록스(HYROX) 스타일의 국내 피트니스 레이스 입니다. ​ - 단순 체력 경쟁이 아닌 전신 컨디션 관리 능력 ​ 이 성과에 직결 - 경기 전·후 루틴 이 기록만큼 중요 - 결승 진출자일수록 웜업과 릴리즈에 더 적극적 ​ 이런 대회 특성 때문에 ‘경기 중 장비’보다 ‘경기 전·후 도구’의 역할이 유독 크게 느껴졌던 현장 이었습니다. ​ 스포플 VIP 컨디셔닝 존, 무엇을 준비했나 이번 대회에서 스포플은 결승 진출 선수들이 실제로 사용하는 루틴 을 기준으로 존을 구성 했습니다. ​ 1️⃣ 세라밴드 – 웜업 존 - 오리지널 밴드 / 루프밴드 / CLX 밴드 비치 - 경기 전 어깨·고관절·둔근 활성화에 집중 - “짧게라도 몸을 깨우고 들어가야 한다”는 선수 반응 다수 ​ 👉 특징: 무거운 장비 없이도, 빠르게 근육을 깨우는 데 최적 2️⃣ 트라택 – 릴리즈 & 웜업 존 Previous image Next image - 폼롤러(EPP), 요가매트, 스텝퍼, 마사지건 배치 - 경기 직전엔 가벼운 스텝퍼 웜업 - 경기 후에는 폼롤러·마사지건 중심 릴리즈 ​ 👉 현장에서 많이 보인 장면 - 러닝 직후 바로 마사지건으로 종아리·둔근 관리 - 폼롤러 위에서 짧고 굵은 릴리즈 루틴 반복 3️⃣ 트리거포인트 – 포인트 릴리즈 존 Previous image Next image - 마사지 스틱 2종 비치 - 손이 닿기 어려운 햄스트링·등 라인 집중 사용 ​ 👉 특징: 빠른 시간 안에 국소 부위를 정리하려는 선수들이 선호 ​ 현장에서 느낀 인사이트 이번 렉스트림 현장에서 가장 인상 깊었던 점은 “다들 이미 루틴이 있다”는 사실이었습니다. ​ - 어떤 제품을 쓰느냐보다 - 언제, 어떻게 쓰느냐 가 더 중요해진 단계 ​ 특히 트라택 제품은 ✔ 경기 직후 바로 사용할 수 있는 접근성 ✔ 과하지 않은 자극 으로 짧게 정리 가능한 점 ​ 때문에 릴리즈 존에서 자연스럽게 손이 가는 모습이 많았습니다. ​ Previous image Next image 부스 운영도 함께 진행했습니다 VIP존 외에도 대회 한켠에서는 다양한 참여형 부스가 함께 운영되었습니다. ​ 펠릭 : 테이핑 부스 운영 - 웰컴 키트 내 테이프 지참 시 무료 테이핑 - 고중량 전, 원하는 부위 중심 테이핑 지원 ​ 하빈져 & 펠릭 이벤트 존 - 남/여 구분 악력 테스트 - TOP3 시상 및 현장 리워드 제공 ​ 이벤트 참여를 통해 스포플 회원가입 및 할인 쿠폰도 함께 제공되었으며, 현장 반응은 ‘재미 + 실질 혜택’ 중심으로 긍정적 이었습니다. ​ 마무리하며 렉스트림은 단순히 “잘 뛰는 사람”보다 자기 몸을 잘 관리하는 사람 이 끝까지 살아남는 대회였습니다. ​ 이번 대회를 통해 다시 한 번 느낀 점은 분명합니다. 퍼포먼스는 순간이지만, 컨디션은 준비에서 갈린다. 앞으로도 스포플은 트라택·세라밴드·트리거포인트와 함께 경기 전과 경기 후를 책임지는 컨디셔닝 환경 을 계속 만들어갈 예정입니다. ​ 현장에서 할인 쿠폰을 수령하신 분들은 사용 기한(28일 수요일)까지 꼭 사용해 주세요. ​",https://blog.naver.com/naum7575/224161374607
rextreme,포토월대여 일산킨텍스 렉스트림대회 트러스 응급센터부스 제작,20260130,"​ #서울경기렌탈 #남양주렌탈 #행사용품대여 #행사용품렌탈 ​ ​ ​ - 사용된 제품 - 포토월 대여 / 트러스 포토존 렌탈 / 포토존 현수막 거치대 렌탈프리종합렌탈몰 네이버페이 15,000 🔸 배송, 설치, 회수 까지 모두 진행해드렸습니다! ​ ​ 안녕하세요! 행사용품렌탈전문 렌탈프리 입니다. ​ 오늘은 일산 킨텍스에서 진행된 렉스트림(REXTREME) 대회에서 활용하기 위해 트러스구조물로 제작된 현장을 소개할께요. 트러스와 현수막을 이용한건 똑같지만, 활용도가 조금 남다른데요. 바로 FIRST AID 응급처지 부스로 사용된 행사입니다. ​ 렉스트림은 크로스핏을 기반으로 한 팀중심의 기능성 피트니스 대회라고 하는데요. 부상자를 위한 응급처지 부스가 필수적인 행사라 눈에 띄는 현수막과 함께 총7세트를 이용 해 대형 부스로 제작을 해주었습니다. ​ ​ ​ ​ ​ 킨텍스 전시장은 천장이 높고 개방감이 뛰어난 반면, 공간이 넓어 자칫하면 안내 시설이나 응급 공간이 눈에 잘 띄지 않을 수 있습니다. 이런 환경에서는 응급부스의 위치 인지성 이 무엇보다 중요할텐데요. 이번 렉스트림 대회에서는 행사구역 인근에 응급부스를 배치해, 필요 시 빠르게 접근할 수 있도록 구성했습니다. ​ 응급부스는 현수막 가로 2500mm × 세로 2000mm 사이즈로 제작되었으며, 총 7세트 가 동일한 규격으로 설치되었어요. 동일한 사이즈와 디자인을 적용함으로써 전시장 전체에서 통일감 있는 연출이 가능했고, 운영진과 의료 인력 모두가 쉽게 위치를 파악할 수 있는 구조로 완성되었습니다 :) ​ ​ ​ ​ ​ 트러스를 세울때 균형을 잡아주기 위해 바닥쪽에 앞, 뒷면으로 받침대를 설치하게 되는데요. 받침대 도 이동 중에 발에 걸려 넘어지지 않도록 바닥에 납작하게 밀착되는 밀착형으로 설치 를 해드렸어요. ​ 완성된 구조물의 전체적인 외관도 중요하지만 행사성격과 사용도에 따라 안전을 위한 부분도 세심하게 체크하고 있어요. 야외에서 사용하는 경우 이 받침대 위에 모래주머니를 올려서 바람에 흔들리지 않도록 고정하고 있습니다. ​ ​ ​ ​ ​ 응급부스의 외관에서 가장 눈에 띄는 요소는 바로 중간 이음선 없는 현수막 ​ 입니다. 2m가 넘는 크기의 대형 현수막은 보통 2장의 원단을 이어 붙여서 한장의 현수막으로 제작하는 경우가 대부분인데요. 이렇게 원단을 이어 붙일 경우 중앙이나 연결 부위에 이음선이 생기기 마련이라 전체적인 완성도를 떨어뜨리고 또 시각적으로도 다소 어수선한 느낌을 줄 수 있습니다. ​ 렌탈프리에서는 장폭으로 제작된 대형 현수막 을 사용해, 전면과 측면 모두 깔끔하게 마감하여 사용되었어요. ‘FIRST AID’ 문구와 응급 표시가 선명하게 인쇄되어 멀리서도 쉽게 인식할 수 있었고, 중간 이음선이 없기 때문에 사진 촬영이나 영상 기록 시에도 훨씬 깔끔한 결과물을 얻을 수 있었습니다 👍 ​ ​ ​ ​ ​ 저희 렌탈프리는 다년간의 행사 설치 경험을 바탕으로, 킨텍스와 같은 대형 전시장 환경에 익숙한 전문 인력이 직접 설치를 진행합니다. 구조물 설치부터 현수막 장력 조절, 바닥 마감까지 세세한 부분을 놓치지 않고 작업해, 행사 시작 전 모든 준비가 완료될 수 있도록 마무리를 해드리고 있어요. ​ 행사 포토월은 물론 사진 촬영을 위한 포토존 구성까지 모두 가능하며, 1세트 부터 여러세트를 한번에 설치도 가능해요. 현수막 출력부터 조명, 카펫 추가 시공까지 가능하니 행사 포토월, 포토존에 대해 궁금하신 점은 편하게 문의해주세요! ​ ​ ​ ​ ​ 궁금할 땐 네이버 톡톡하세요! 렌탈프리 견적문의 작성하기 네이버 폼 설문에 바로 참여해 보세요. naver.me 네이버 메일 한눈에 보고 손쉽게 관리하는 스마트메일 mail.naver.com 렌탈프리 경기도 남양주시 경강로334번길 48-27 1층 렌탈프리 ​",https://blog.naver.com/rental-free_/224165490261
rextreme,렉스트림(Rextreme) 대회 후기✅,20260204,"크로스핏 알앤엘, 렉스트림 대회 참가 후기 결과보다 값졌던 하루 회원들보다 먼저, 코치가 먼저 뛰었습니다 이번 렉스트림 대회에는 수유 크로스핏 알앤엘 코치 3명이 참가했습니다. 이번 대회에는 회원분들 참가 없이 코치진만 출전했습니다. 왜 코치가 먼저 나갔을까? 알앤엘에서는 회원분들께 무언가를 권하기 전에 코치가 먼저 해보는 것을 중요하게 생각합니다. ✔ 이 훈련이 실제로 어떤지 ✔ 대회 흐름은 어떤 압박감인지 ✔ 현장에서 어떤 변수가 생기는지 직접 겪어봐야 수업에서도, 설명에서도 말에 힘이 생기기 때문입니다. 렉스트림 대회를 통해 느낀 점 렉스트림 대회는 단순히 체력만으로 밀어붙일 수 있는 구성이 아니라 페이스 조절, 움직임의 질, 멘탈 관리가 모두 요구되는 대회였습니다. 경기를 치르면서 “이건 회원분들 수업에서 이렇게 풀어야겠다” “이 포인트는 꼭 알려줘야겠다” 하는 생각이 계속 들었습니다. 대회는 끝났지만 이 경험은 그대로 알앤엘 수업으로 돌아갈 예정입니다. 코치가 대회에 나가는 이유 알앤엘 코치진이 대회에 나가는 이유는 ‘기록 자랑’이나 ‘선수 흉내’가 아닙니다. ✔ 현장을 알고 ✔ 흐름을 이해하고 ✔ 실제 기준을 몸으로 가지고 있기 위해서입니다. 그래야 회원분들께 “이 정도면 충분합니다” “이건 아직 무리입니다” 라는 말을 책임 있게 할 수 있습니다. 회원분들을 대신해 뛰었습니다 이번 렉스트림은 회원분들을 대신해 코치들이 먼저 뛰어본 대회였습니다. 언젠가 회원분들이 도전하고 싶어질 때, 혹은 대회가 아니라도 더 높은 강도를 마주하게 될 때, 그 자리에 대해 코치가 이미 알고 있고 이미 경험해봤다는 건 굉장히 중요한 부분이라고 생각합니다. 알앤엘의 방향은 변하지 않습니다 알앤엘은 대회를 강요하지 않습니다. 대회를 나가야 좋은 회원도 아닙니다. 다만, 원하면 도전할 수 있는 환경, 그걸 뒷받침할 수 있는 코칭, 코치가 먼저 검증한 시스템 이 세 가지는 항상 준비되어 있는 체육관이고 싶습니다. 이번 렉스트림 대회는 그 방향이 맞다는 걸 코치 스스로 확인한 시간이었습니다. 이 경험은 수업으로 돌아옵니다 대회는 하루였지만, 이 경험은 앞으로의 수업, 코칭, 프로그램에 그대로 녹아들게 될 겁니다. 회원분들이 “왜 이렇게 시키는지” “왜 이 페이스를 지키라고 하는지” 더 잘 이해하실 수 있도록요. 운동을 오래, 안전하게, 제대로. 그 기준을 먼저 몸으로 증명하는 곳. 여기는 수유 크로스핏 알앤엘 입니다 . 크로스핏 알앤엘 수유 서울특별시 강북구 덕릉로 76 B1 ​ ​ ▼크로스핏알앤엘 SNS 링크 바로가기▼ ​ ​ ▼크로스핏알앤엘 스마트스토어 바로가기▼ ​ ​ ▼크로스핏알앤엘 체험신청 바로가기▼ ​ ​ #크로스핏 #와드 #크로스핏와드 #헬스 #피트니스 #운동 #홈트레이닝 #체력운동 #지구력운동 #근력운동 #팀와드 #스내치 #클린 #데드리프트 #후면강화 #등운동 #스쿼트 #코어운동 #EMOM #Fortime #크로스핏러버 #크로스핏매니아 #운동추천 #오늘의운동 #운동루틴 #와드추천 #운동일기 #운동하는남자 #운동하는여자 #운동중독 #운동스타그램 #운동블로그 #서울운동 #서울크로스핏 #크로스핏알앤엘 #홍대크로스핏 #강남운동 #체육관추천 #숙대크로스핏 #용산크로스핏 #태릉크로스핏 #운동은나의힐링 #오늘도운동 #땀이행복 #운동하며사는삶 #도전 #한계를넘어서 #운동기록 #운동루틴공유 #하이록스 #런앤리프트",https://blog.naver.com/crossfitrnl_su/224171320070
rextreme,"달리기빠진 하이록스, 26 렉스트림 레이스 선수 &amp; 저지 꿀팁",20260218,"작년에 이어 올해도 하이록스 boom!!🔥 여기저기 하이록스! ​ 작년 인천에서 믹스 더블로 출전했었는데 경기도 경기지만 훈련내용들이 너무 좋아서 계속 출전하고 싶은 마음이 생겼다. 물론 올해 인천도 신청했지만..ㅎㅎ ​ '렉스트림 레이스' 지구력과 정신력을 테스트 할 수 있는 6가지 극한의 스테이션! 남녀 개인전 / 남녀 3인 팀전 / 혼성 팀전으로 참가 가능하며, 우승자에게는 총 1,000만원의 상당의 상품이 주어진다. ​ 로케트배터리 브랜드 '세방전지'에서 주최한 하이브리드 익스트림 레이스 로 올해 1회 처음 생겨 지인 추천을 받아 팀전으로 뛰어보기로 했다. ​ 레이스 구성을 보면 달리기가 빠진 하이록스이다. 새로운 동작으로 레이스를 펼치는게 너무 좋았다. ​ 그리고 대회비도 그렇고 다른대회랑 비교되는.. 정말 빵빵했던 키트 👇 ​ [공통 키트 물품] - 렉스트림 리유저블 백 - 렉스트림 스포츠 타월 - 로케트 부스터 젤 - 컷코넛 사이다 비니거 - WEFOOT 기능성 스포츠 양말 - 로켓보이 데님 에코백 - 팰릭 키네시올로지 테이프 - 하루포케 샐러드 교환권 (x) - CJ 얼티브 음료 - 롯데 컴포트잇츠이너프 시리얼바 ​ [🏁완주 기념] - 2026 렉스트림 완주 뱃지 ▁ 대회 일정 | 2026년 1월 24일 (토) 대회 장소 | 일산 킨텍스 제2전시장 8B홀 ​ 렉스트림 레이스 구성 지구력과 정신력을 테스트 할 수 있는 6가지 극한의 스테이션! 이날 나는 로잉저지와 3인 레이스를 진행했는데 하루종일 봐온 꿀팁을 조금씩 풀어봐야겠다. ​ ​ STAGE 1 : Rowing 1.5km 로잉 1.5km 거의 평균 5분정도를 머무는 첫번째 스테이션이다. 첫 스타트지점에서 자신의 번호 뒷 번호에 맞는 로잉머션으로 달려와 시작하면 된다. 로잉셋팅은 공평하게 댐퍼5, 발판은 3으로 셋팅되어있으며, 머신을 자신한테 잘 맞춘 후 평속 유지하면서 타는걸 추천! ​ 혼자 레이스를 한다면 남자 1:50-2:00 미만, 여자 2:00대만 유지 잘해도 상위권에 갈 수 있었다. 1위부터 마지막 순위 차이가 그렇게 많이 나지않은 스테이션이었다. 그저 첫번째 스테이션인 만큼 너무 힘을 빼지않고 끝까지 유지할 수 있느냐가 관건! ​ ​ STAGE 2 : One-arm DB Ground to Overhead 50 reps 남자는 10kg, 여자는 8kg 순간 파워를 측정하는구간 혼자 레이스한다면 일정한 페이스를 갖고 진행하지만 팀전은 남녀노소 상관없이 정말 다들 미친듯이 빠르게 한다.. 내가 스스로가 슬로우 걸려있는듯한 느낌이 들정도... ​ 그리고 팀전으로 출전하는사람들은 동선을 잘 파악해야되는게.. 주최측은 동선을 정말 잘 만들었으나.. 다음 파트너가 뒤에 있음에도 내가 정신없어서 팀원을 못찾고 그랬다..ㅜㅜ 바톤 터치가 굉장히 중요!! ​ (*팀전은 경기를 진행하는 팀원외에는 기준선을 넘으면 안됨 패널티 먹음) ​ ​ STAGE 3 : Sandbag Shuttle Run(Carry & Sprint Mix) 스테이지 2는 금방 넘어간다면 스테이지3에서 시간이 꽤 소모된다. 이게 생각보다 복잡하고 다들 힘들어하는 스테이지였다. 샌드백은 무겁지 않다. 근데 몇번을 돌다보면 샌드백이 무겁게 느껴진다. 남자와 여자 모두 동일한 무게를 갖고 진행하나 남자가 1,350m로  같이 뛴다면 더 걸린다. 앞에서 저지들이 내가 얼마나 돌았는지 숫자판으로 보여주기 때문에 저지말을 잘 듣고 무념무상 움직이면 된다. 정말 고생한 우리 팀원 ㅜㅠ ​ ​ STAGE 4 : Medicine Ball Over & Half Burpee 요 스테이션은 팀원들 모두 자신있는 스테이션이었다! 여자라면 볼 무게가 가볍기 때문에 금방 끝나는 스테이션이다. (*남자는 두번넘기고 하프버피 , 여자는 한번넘기고 하프버피) 시뮬레이션때 느꼈는데, 남녀 동시에 진행한다면 여자들은 스테이션3,4에서 따라잡을 수 있다. ​ STAGE 5 : SkiErg 2km 스키 또한 댐퍼가 중간으로 설정되어있다. 첫번째 스테이지인 로잉 외에는 들어오는 순서대로 하나하나 맡아서 진행하고 완료시 손들어서 저지에게 말하면된다. 나눠서 진행하는거지만 2km는 6-7분을 타야하기 때문에 이 머신또한 체력분배를 잘해야되는 스테이지이다. ​ ​ ​ STAGE 6 : Burpee Box Jump (30 reps) 버피 박스 점프 30개 되게 짧아서 쉬어보이지만 다들 마지막 스테이지라 정말 미친듯이 뛴다.. 여자분인가 남자분인가 긴가민가할정도 정말 박점버피 잘하는사람들 다 모아논듯한 느낌이었다.. 이것 팁이라고 할것없이 그냥 마지막이니 전력을 다해서 하는것 밖에 없을거같다. ​ ​ 처음에는 여느 대회 다를바 없이 팀전 전에 개인전 부터 먼저 진행하는데 개인전이 끝나면 바로바로 시상을 진행했고, 추첨권도 뽑아 선물도 주고 다양한 이벤트를 진행해서 정말 많이 챙겨주려고 하는게 보여서 따뜻한 대회였다. ​ 저지로 풀데이 근무했는데 레이스도 나가기 때문에 레이스 30분전에는 나가서 준비할수있겠금 해주셨다. 아침일찍부터 모여서 밥을 계속 챙겨주는데 뭔가 사육당하는 느낌 ㅋㅋㅋㅋ 중간중간 쉬는시간도 많이 주시고(이때마다 돌아다니면서 구경하고 응원다녔지만ㅋㅋㅋ) 하루 꽉채워서 즐거운 시간이었다 🍀 아쉬운게 있다면 피니시라인 사진이 하나뿐이라는거... ​ 욕심이 있다면 선수로 출전! ​ 즐기고 싶다면 저지도 함께 하는것을 추천 합니다 ​ ​ #하이록스 #렉스트림 #하이브리드레이스 #레이스 #HYROX #세방전지 #rextreme #로케트배터리 #익스트림레이스",https://blog.naver.com/forsythia12/224187322306
