title,postdate,fulltext,link
로시의 월간일기 | 2026년 1월 | 인사발령이란 뭘까 | 크로스핏... ,20260312,"녜에 2025년 일기는 하나두 쓰지 않았고 2026년이 되었어요 홀홀홀 ​ 요즘 상여자 클핏 영상 만들다 보니 내 블로그도 다시 쓰고 싶더라고요! ​ 그래서 열심히 1월을 모아왔다구🥲 ​ - ​ 2026년은 신년이 무척 반갑다거나 기대가 된다거나 하는 맘이 없었는데, 1월을 돌이켜보니 기대하지 않았던 소소한 행복으로 또 신년을 맞이한 것 같아 좋았다! ​ 어영부영 또 한 살 먹은 로시의 1월 일상 함께해 주세요◡̈ ​ ​ ​ 이건 율둥씨와 12월 말에 데이트한 사진인데요 25년 일기는 쓸래말래쓸래말래라서 지금 가져왔어요. 예뿌쟈나. ​ 온톨로지아 경기도 수원시 팔달구 신풍로63번길 11-2 1층 ​ ​ ​ 뜨악 1월 1일 돼써요 저 이번엔 새해 첫 곡! 🎵 Lucky Girl Syndrome -ILLIT ​ ​ 같이 들으면서 읽어보세용 ​ ​ 떡국 낋여왔어요 김치만두 조곰 터졌지만😢 지단도 부쳤는데 넘 예뿌지 않나용 ​ ​ 빈 술병 팔았어요!! 푸히히 티끌 모아 티끌 ​ ​ 새해 데이트으으🫶🏻 ​ 골로소 경기도 수원시 팔달구 신풍로63번길 11-2 2층 ​ 행궁동 골로소 아주 추천합니다 비스큐 파스타 넘 마싯고 양고기 올라간 피자는 또… 도우도 토핑도 맛나요! ​ 🍅 도마도 다이어리 ​ 다이어리 샀어용 일기장인데 나 이거 1월만 쓰고 안 쓰고 있음 인생 너무 바빠요ㅋ ​ ​ 그치 이럴 때지 맞아… 근데 25년도 아니고 1월 1일도 아녔고 목요일도 아니었음ㅋ 2026/01/02(금) 이게 맞음ㅋ ​ ​ 율둥씨 승진했어요. 팀에 승진턱 쏴요! ​ ​ 따아끈 널어스 ​ ​ 됴나언니를 보내며… 아이스크림 야무지게 묵기🍧 ​ ​ 막냉이 불러다가 꽃삼겹? 꾸버먹기 언니가 고기를 참 잘 구워~ ​ ​ 두쫀쿠!!! 에이블리 어디 마켓에서 시켰는데 정말 맛있어서 레드와인 벌컥벌컥 먹다가 숙취가 상당했었다^^ ​ ​ 냉면 면 다 익었다면서… 면발 살아있는데 저게 익은 거래요 ​ ​ 환연 4 정속주행하는 세 명 한참 뒤쳐진 율둥쓰 없는 단톡에서 환연톡 해요ㅠ ​ ​ 지인의 친동생 유튜브를 보다 괜히 응원하고 또 응원해요ㅋㅋㅋ 그 와중에 양파 볶아서 하는 지락실 불닭 낫마스임ㅠ ​ ​ (지인의 동생 유튜브에 언급되다?) 저 효자손 제가 드린 건데요ㅋㅋ 의도치 않게 등장해서 너무 웃김 ​ ​ 진차 맘에 드는 도시락 가방을 선물받았어요 누가 이렇게 센스 있고 사랑스러워요? 영원히 내 곁에…♥ ​ 모자이크에 집착하게 된 썰 생각나네ㅋ ​ 일요 상여자 와드 끗 주말은 시간제한 없이 기나긴 와드 서타일 ​ ​ 승진추카해요 내 사랑🥹 주책맞게 좀 많이 기쁘더라고요. ​ ​ 신년을 맞아 공주들에게 초콜릿과 예쁜 메모지를 선물했어요 편지는 빠질 수가 없었다*^^* ​ 사람마다 고민하며 골랐답니다? 이런 시간이 참 소중해,, 근데 왜 아무도 인증샷 안 올렸죠??🙃 ​ ​ 저두 율둥쓰에게 받았어요♥ 사실 행궁둥이 데투하면서 같이 삼ㅎ ​ ​ 데스크에 달력 잘 안 두는데 이건 넘 맘에 들어서 차코과장님, 율둥쓰에게 같이 선물 근데 이것도 아무도 인증 안 해준 것 같아🙃 ​ 삼남매로, 공주모임(공주 같아서가 아님),, 모든 것들이 중복 수혜 ​ ​ ​ 마리과장님의 지원으로 슈톨렌 호도과자를 먹어보았습니다. 고급 호도과자 아주 굳이에요!!! ​ ​ 우디! (사진이)왕크니까 왕귀엽다! ​ ​ 집착 안 할게요 새로운 거 주세요 ​ ​ 지금까지는 내가 옷 빨아줬는데 언니 다운 모습 보여주기 위해 국물 튄 옷 빨래해 주는 무녕쓰 ​ ​ 포차코 귀처럼 머리 뱅뱅 꼬다가 진짜 귀가 생긴 차코과장님ㅋㅋㅋ 양손 모으는 귀여운 건 누구한테 배우셨어요?ㅋㅋ ​ ​ 율둥쓰 승진 축하선물~ 입사 1주년 선물로 사줬던 텀블러 흠집이 많이 나서 후임에게 멋져 보일 수 있는 세련된 텀블러 사줬어요 ​ ​ 마리 과장님의 보왕어쩌구론 저거 읽으면서 끄덕이다가도 “아니 근데!!!!”가 절로 나오는 인생 ㅎ 이런 게 인생이라니 ​ ​ 서로 얼굴 다 아는 50~60명 되는 회사에 이런 인성을 가진 사람이 있다니ㅋㅋㅋㅋ ​ 웃으며 인사하는 가면 아래 익명이라고 이렇게 심한 말을 하다니 할많하않 ​ 많이 소름 돋았던 순간이다 ​ ​ 밥 나오기를 기다리는 우리 가나디 보세요 ​ ​ 유행하는 야매 치케 만들기ㅋㅋ 오 괜찮던데요??? ​ ​ 인사발령이 나서 자리를 바꿨어요! 이 두 분 서로 너무 사랑하세요… ​ 진짜 웃긴 인사발령날의 썰 발령 난대서 모두가 긴장하고 있던 아침! ​ 두 번째로 출근한 차코과장님과 나에게 발령 난 거 봤어요? 라고 말한 준차님….! ​ 근데 뻥 이었슨!!!! ㅋㅋㅋㅋㅋㅋㅋㅋ 아니 이런 장난을 치시다닠ㅋㅋㅋ 넘 웃겼음 ​ 너무 웃긴 나머지… 우리는 새로운 먹잇감을 찾아 이 행위를 반복하기 시작했음 ​ 홍차님, 렐라님 등등으로 시작할 때는 그냥 발령 났다고 속였는데 점점 퀄리티를 높이기 위해 ​ 예전 인사발령 게시판을 띄운다(발령 많이 났던 걸로) 렐라님 모니터에 뻥(윙크) 무도짤을 띄우고 저기로 보낸다 누군가가 바람잡이를 한다 누군가는 또 어떡하냐며 동조한다 ••• ​ 속은 사람들의 피드백과 함께 이런 방식으로 점점 고도화되며 긴장한 채로 출근하는 모두를 속임ㅋㅋㅋ 8시에 출근한 나는 9시까지 이렇게 보냄ㅋㅋ ​ 이걸로 이렇게 장난을 쳐도 되나 싶었는데 차장님, 팀장님들까지 열중하는 모습에 그냥 다 정말 같은 사람이구나 싶었고 ​ 긴장감 높은 나는 너무 무섭기고 하고 두근거려 도파민에 절여진 나머지 9시 반까지 두근거리다 못해 온몸에 힘이 빠졌다ㅋㅋ ​ 아 이사람들 다 발령에 진심이구나…! (아닐 수가 있겠냐고ㅋㅋ) ​ ​ 레전드 쾌녀 쓰레기통에 폰 넣어서 짐 옮기는 렐라님ㅋㅋ 근데 쓰레기통이 왜 두 개예요ㅋㅋ ​ 평택 크로스핏 팀루트 트레이닝 박스 경기도 평택시 고평로 25 1층 1호 ​ 트리가 넘 예뻤던 크로스핏 루트!(평택) 언니오빠동생들이랑 드랍인 왔어요 ​ ​ 통창 햇살 넘 예뿌구요? (나중엔 더웠슨) ​ ​ 선미 뺨치는 각선미의 소유자 로프 타는 건 쉽디 않구요? ​ 운동 재미있었다~! ​ 유진이랑 규희랑 나랑 팀오브쓰리였는데 다 셋이 낯가리고 찐따가 됨. 우리박스에서 운동하는 게 좋은 아기들… ​ 와드는 재미있었어요! 🏋️‍♀️ ​ ​ 제 가방 넘 귀엽죠? 주렁주렁슨 ​ 당구대통철판삼겹살 수원점 경기도 수원시 권선구 오목천로 119 1층 당구대 통삼겹!! 여기 진짜 마싯드라구요??? 근데 넘 잘먹는 오빠들이랑 가서 술도 안 무겄는디 5억 나옴 (나도 근데 잘 먹음ㅋ) ​ ​ 이고이고 치케 만든 거! 에이스도 맛나다던데 있는 재료로만ㅋㅋ ​ ​ 일요일엔 상여자 와드 해줘야 월요일을 맞이 할… 수는 없음 그럴 순 업ㅎ는 게야. ​ ​ 고등어 파스타구요 여기에 레몬즙 뿌려먹음 참 기똥차요 근데 많이 먹으면 고등어를 다신 마주하고 싶지 않음 ​ ​ 디아즈 두쫀쿠 잘하세요 마니. 스프레드 많음!! ​ ​ 📚 팀장님께 선물받은 책 읽기! 하루에 다 읽어서 벌써 올해 독서 1권 채웠다!! ​ ​ AI 이거 맛집이네… 한 20키로는 빼야겠고만ㅋㅋㅋ 누가 제 20kg 가져가주세요ㅠ 잘할게요 ​ ​ 내가 지이이인짜 좋아하는 태백상황버섯 삼계탕 이제 조금 더 멀리 이사 가서 못 먹음ㅠㅠ ​ ​ 근데 이 언니 머리 왜이래요? 닭띠라서 닭벼슬 있는 건가요? 🐔 이 여자 꽤나 수컷다운걸… ​ ​ 만리장성 넘 마싯구여? 메뉴 왕많이 시켜먹음ㅋㅋㅋ ​ ​ 진짜 오랜만에 사남매 만낫슨 다트 넘 재미있는데 나 못함ㅋ ​ ​ 귀염율둥스 압도적 일등이에요! 이 여자 못하는 게 뭐야!!! ​ 크로스핏 TSF 병점 경기도 화성시 병점구 병점중앙로155번길 28 1층 CrossFit TSF ​ 쏘로스핏 병점 드랍인 왔어요 티랑 양말 준대서ㅋㅋㅋ ​ ​ 이번 달 두 번째 드랍인이시그요? 다같이 하니까 넘 재미있자나~ ​ ​ 서로의 운동욕구를 채워주는 내 양 옆의 언니들 그리고 그냥 말 잘 듣고 잘 따라다니는 나 ​ ​ ​ 운동 끝나고 다같이 뼈구이이이이이 뼈구이 넘 좋아해 증말~ 먹기 위해 운동한 거자나! ​ ​ 화장끗 잠옷 입고 셀카 찍어요 ​ ​ 속눈썹 뉴템인데 완전 고양이가 되. 완즈이 뽀용한 화장. 넘 잘됐다! ​ ​ 콩지니랑 가보고프던 프레클치킨버거! 하 진짜 이거 넘마싯다고ㅜ 우리 같이 갔던 르프리크랑은 좀 다르지만 아무튼 마싯다 참 마싯어 집도 회사도 배달 되는 맛집 ​ 아 아재요 저 초점 나가요… 얘랑 사진 찍음 무조건 잘 나옴 1. 행궁동 같은 핫플 좋아하는 애라 내가 꾸꾸로 하고 나감 2. 서로 신경 안 써주고 자기가 예쁘게 나오려 노력함 ㅋㅋㅋㅋㅋㅋㅋㅋ ​ ​ 타자기 치는 콩지니 (자랑했지만 그저 그런 실력) ​ ​ 너무 제 취향이에요 너무나도요!!! ​ ​ 휘게커피 왔어요 넘 느좋 ​ ​ 저거 칵테일 잔에 담긴 거 맛있어요 이름은… ​ ​ 집에서 마샹을 먹는데 엉덩이가 나올 수 있는 거임? ​ 근데 엉덩이 아니고(당연) 표고버섯이심…ㅋㅋㅋㅋ ​ ​ 옆에서 이 노래를 자주 부르는 여성 때문에 중독된 노래… 🎵 ​ ​ 출근인증샷 보내려는데 이때 아마 6시에 출근해서(조근) 눈이 너무 시려서 눈을 꼬옥 감음 ​ 이름만 대리로 바꿔준 건데 일은 왜 같이 늘었을까요? 도온 더어 줘요오 ​ ​ 귀여운 햄스터와 율둥쓰와 밥 묵기 영동돈까스가 1위 식당이래요 ​ ​ 진심 사랑스러운 엽기 닭볶음탕 점심시간에 엽닭 파티 열음 ​ ​ 몸이 하나가 되심… 귀하게 자란 내가 이걸 봐도 되는 걸까… ​ 는 동주님이 쿵야과장님 신발끈을 절대(?) 안 풀리는 방법으로 묶어주는데 자기 방향으로만 할 줄 안다고 저렇게 하고 있는 거임ㅋㅋㅋ ​ ​ 결국 프레클 또 시켜먹음ㅋㅋ 점심을 먹기 위해 오전을 버틴다… 나만 이런 거 아니잖아 ​ ​ 차코과장님 팬 더 생김ㅋㅋㅋ 이게 다 제 덕이에요 ​ ​ 렉스트림을 갔어요!! 1회 경험자^^ 물론 관객으로… ​ 언니들 스타일리스트로 감ㅋㅋ 헤어 해드렸고요~ ​ 근데 나 속 좁아서 계속 말하는 거 아닌데 울 선수님이 허리벨트 가져갔다가 경기장 안에 두고왔어서 전화해서 물어보는데 없다는 거임… ​ 누가 가져간 건데 진짜 누구신지는 모르겠지만 심한 저주는 못하겠고 그냥 원치 않게 다른 박스 매번 전전하는 운동생활 하십시오. 대회에서는 특히 망하고 피알 없는 운동생활 하십시오. ​ ​ 렉스트림 끝내고 송이네 가서 오리주물럭! 여기 왜이리 맛있어… ​ ​ 지수언니 너무 웃김ㅋㅋ 머리 풀려 집중 못할까 꽉꽉 묶어줬더니 학예회가 되. 우리 아기 고생했다! ​ ​ 일요일 저녁에 열심히 김밥 만듦ㅠㅠ 지난번에 도시락 먹은 멤버끼리 내 김밥을 필두로 같이 밥먹기로 해서…! ​ ​ 근데 급 전직원 움직일 상이 있어 같이 점심 못 먹고 냉동실행ㅠ ​ 이날은 기차 전문가들이랑 대구까지 다녀왔다 대구는 첨 가봤는데 교통비 역시 장난 아니다…! 대전 찍고 다녀왔더니 성심당 빵 냄시도 한 가득! ​ 맘이 너무 좋지 못하고 또오 함께 앉아 눈물을 흘린 문댈님과 나 ​ ​ 매콤토마토마토파스탕 다 먹고 중화면 추가해서 먹고 밥까지 비벼먹음ㅋㅋㅋㅋㅋ ​ ​ 빙수 아니고 밥ㅋㅋㅋㅋㅋㅋ ​ 열댈님과의 마라파티🥲 ​ 마샹은 사랑이잖아요? 달에 최소 두 번은 먹는 듯ㅋㅋ ​ ​ 저녁에는 언니가 사준 초밥! 우리 언니 최고다!! 같이 없는데 같이 먹은 것 같던 이날ㅋㅋ ​ ​ 연디댈님 음료 강탈하는 무녕댈님 포착 ​ ​ 브이 포기 불가 ​ ​ 내가 좋아하는 닭칼국수!!! 영원히 사랑해 아빠랑 할머니랑~ ​ 아빠 생선으로 골프복도 사주구~ 잘 놀음ㅎㅎ ​ ​ 저녁으로 닭백숙 넘 좋아 난 누룽지 백숙 좋아 ​ 경고합니다 마음의 준비를 하고 내려주세요 ​ ​ 끄앙 ​ ​ 넘 냥이임 ​ ​ 기절… 사촌언니네 뉴 털동생 파양당하는 애 데려왔는데 애기 원래 개냥인데 예방접종 맞아서 기운이 없음ㅠ ​ ​ 아무리 맛난 게 있어도 나의 집이 참 좋다 🏠 후후후 ​ 이 사진은 조곰 별로임ㅋ ​ 콩진이와 찍은 사진으로 마무리해보는 2026년 1월! ​ 기대없이 시작한 26년, 운동하면서 드랍인 가는 재미도 보고 맛있는 것도 많이 먹고 회사에서도 개인적으로도 즐거웠다! ​ ​ 이번 2026년은 더 얻는 게 많은 한해이길ㅎㅎ 야호! ​ 다들 서로 사랑하고 도와주고 아껴주세요 기분 좋은 하루하루가 모여 대체로 행복한 나의 일상이 되기를~! ​ 안뇽",https://blog.naver.com/rothydaily/224214388962
[우당탕탕탕 크로스핏.]-1월. 2026년을 시작합니다. 편.,20260306,"2026년이 되고야 말았슴다. 라고 적고 지금 현재 3월임...ㅎ.. 12월 마지막 드랍인 탐방기를 빼먹어서 살짝(?) 라이노 방학기간이었어서.. 드랍인 ㄱㄱ. ​ 드랍인을 갈 때마다의 마음은 아래와 같습니다. 우선 채영, 혁진이랑 마곡나루역에 있는 '리폼드' 크로스핏을 방문했고요. 평일이었어서 19시 20분 수업을 신청했슴다. 두근 두근. 원래 가지 않으려고 했는데(?) 이 날 또 일찍 끝나섴ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 다들 어찌저찌되서 가게되었다! 기념이니 또 사진 찍어줘야지. 이 날의 와드는 아래와 같았다. 일단 웜업이 스트렝스. 그리고 본 와드 시작. ​ 앗 근데 이날 이 시간대 우리밖에 없었다는... 라이노가 먹었슴...(?) ​ 벤치 프레스하는데 워낙 잘 안하던 자세니까...... 이기도 하지만 원래도 잘 안나오는 자세니 할말없슴. (나만 안되는 자세..ㅎ) ​ 더블언더 나온거 실화...? 그래도 줄넘기 챙겨간거... 잘했쥬?ㅋㅋㅋㅋㅋㅋ 아.. 더블언더보다 월볼이 더 싫어용.... ​ 시간 부족하겠는데..? 우리끼리 이야기했는데. 코치님께서 시간을 낙낙히 주셨다^.^ 가,,,,감사합니다... 휴=3 끝내긴했다! 인증샷. 손이 벌벌떨려섴ㅋㅋㅋㅋㅋㅋㅋㅋ 채영님이 웃었다는ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 그리고 양천향교역에 있는 '고트' 아주 추웠던 기억이.... 춥지만 홍기님이 아아 사주셔서 냠. 기엽다. 스트레칭 쫘-악 해주고. 스트레칭 채영님이랑 짝꿍이었는데 유연하지 못한 나의 몸을 보며.... 웃었다고 한다. 난 둅밥2니까!!!!?!?ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ ​ 오늘의 와드. 보자마자 쉽지 않음을 감지. 아! 전날에 전달받아서 이미... 정신은....... 체념상태? ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 스퀏클린 무슨 일이냐고요ㅠ.ㅠ ​ 와드부터 심히 걱정되었기에 우린 셋이 한다고 코치님께 ㅎ.ㅎ 혁진, 홍기님은 가위, 바위, 보로 각자 들어갔슴. ​ 아니 고트 무게가 높슴...... 이 아니라 원래 이게 맞다고는 하는데 모르겠어. 아니야. 65-85-95 로.. ㄱㄱ.. 코치님께서 계속 자세도 봐주시고 하나들면 할 수 있다는 자신감을 뿜뿜!!!! 자세도 안좋은뎅.. 걱정하며 시작했지만 생각보다 재밌었고. 무게도 처음 들어봤어 95lb!!!!! WoW... 쓰면서 다시 봐도 놀라웁다. 그렇게. 혁진, 채 영, 정화, 보라, 홍기 드랍인 다녀오다! 인증샷 필~수! 그리고 근처 샤브샤브 먹으로. 와 여기 대단히 맛집임. 느린마을 막걸리랑 증류주도 미쳤고요!!!!!!! 다음에 또 먹고 싶을 맛!.! 아.. 운동끝난 직후라 그런가..?ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 그리고 새로 주문한 티어!!!!!!!!!! 보채영정 커플화들ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 난 파랭이에서 빨둥이로 간다!!!!!! 그러나 사이즈 또 미~스! 아! 그리고 1월 24일. 대망의 렉. 스 . 트. 림 대회! 여자 3명 출전. 그리고 1,2,3,4,5,6 이 있슴. 각 2개씩 하나의 와드를 끝내야 함! 고민 끝에 내린 결론(?) 이라기보단.. 일단 내가 덤벨을 하고 싶었기때문에 채영선님이 양해해주심!!!!!!!!! ​ EXTREME 1 로잉 1.5km => 영선 EXTREME 2 덤벨 오버헤드 50개 => 보라 EXTREME 3 샌드백 셔틀런 => 채영 EXTREME 4 메디신볼&하프버피 50개 => 영선 EXTREME 5 스키 2km => 보라 EXTREME 6 버피박점 30개 => 채영 ​ 연습도 하고했는데.... 흡. ㄷㅐ회날 긴장이 제일 큰 걱정이었슴. 전체 스케줄은 이렇게 안내가 됨. 그리고 추후 몇시 타임인지 저렇게 팀 옆에. 관람객에게는 로케트부스터 젤, 키링, 시리얼바를 제공한다고 되어있는데 일단 우리도 응원ㅎㅐ주시는 분들도 일찍오신 편인데 키링은 소진되었다고 함. 키링을 못 받은게 아쉬운 점! ​ 앗! 그리고 입장료는 인당 15,000원. 방화동에서 가까운 킨텍스! 30분? 정도도 안걸려서 도착한듯 하다! 주차장에 주차하고 ㄱㄱ. 점점 가까워져오는 그곳... 매표소(?)에서 각자 할 와드 번호와 17시 20분 타임 적기. 끄아아앙ㄱ 이런거 처음이라 너무 떨리자나?!?? 기념사진 찍찍. 입구는 이렇게 생겼구요! 들어가자마자 보이는 순서도(?) 설명도(?) 에스컬레이터 타고 내려갈 때 떨ㄹㅕ. 하이록스도 이렇게 되어있나 싶고ㅋㅋㅋㅋㅋㅋ 세명 다 발이 들어와야 시간인정! 마지막 발 들어온 사람것으로 측정되는 것 같다. 기념품은 요렇게! 6만... 얼마짜리 에코백...ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 차라리 티셔츠나... 티셔츠나...... 바람막이나... 바람막이...... 주심 안될깡. 긴장도 풀겸 부스 즐기자! 해서 돌아다님. ㅋㅋㅋㅋㅋㅋ 아직 시작전이라 긴장 그 자체ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 도와주시는 스태프분들 준비! 부스에서 ㅎㅏ는 족족 다 당첨..... 아 이래서.... 이래서.... 본 경기 때 쓸 운을 다 쓴것일까....... 1등에 오르고 싶다는 채0님의 소원은.... 다음 생에 들어줄 수 있게끔 태어나야지........ㅎ... 씩씩한 로켓트. 이것봐. 또 당첨. 로잉으로 쬐굼 몸풀기. 이제 곧 시작 전..... ㅋㅋㅋㅋㅋ 1번 주자인 영선님 출발선에 있고 우리는 대기선으로 ㄱㄱ. 긴장된 표정ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 넘웃겨. 제발... 너무 떨려요 제발. (우리만 진지했던거 마자요.) 2번쨰 주자는 저구욤...ㅠ.ㅠ 덤스 50개 때려박아!!!!!! 3번째 주자는 채영! 달려 달려!!!!!!!!!!!!!!!!!! 4번째 영선님 끝나구. 달려!! 5번째 스키 2000m....미친놈. 마지막 6번째는 채영이 마무리쓰.... ​ 끄어어엉 드디어 끝났서 ㅠ.ㅠ 끝나고 나니 왜이렇게 긴장을 했나 싶고...(이미 늦었엌ㅋㅋㅋㅋㅋㅋㅋ) 응원와주신 코치님 진영, 홍기, 혁진, 승표님 감사감사!!!!!! 라이노 체고최고쵝5~~~~~~ 기억에 남을 영상들~~ 아 렉스트림 사진 너무 잘 찍어주시는대요? 채영 구출작전! 채영으로 인해ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 영선님은 신이 났다고 한다. (누구라도 즐거웠으면 됐지. 웅.) 아 근육걸 되고 싶다. (웅. 식단 안 해.) 케케ㅔ케ㅔㅔㅔㅔㅔ 고생하셨슴다!!!!! 잔망 영선님(?) 하기 전에도 찍었어야 했눈데. 이따 찍어야지~ 하고 옷 다 입어벌임ㅋㅋㅋㅋㅋㅋㅋㅋㅋ 17시 20분 타임이었어서. 끝나고 나니 해가 저물어갑니다요. 회식 가보자고! 그 후 하이브리드 대회 연습! 숨이가 만들어준 두쫀쿠~~~ 넘 맛있어. 영은님이 뽑아주신 펭귀니!!!!! ㅠ.ㅠ 1월 와드 참. Previous image Next image Previous image Next image Previous image Next image Previous image Next image 목요일 오픈짐 시간에 하이브리드 대회 연습! 그리고 수영. 혜이니랑 함께해서 행복했던 1월. ㅠ.ㅠ 좋았어. 영상 기록들. ​ 2월 것도 금방 올려야징....ㅠ.ㅠ.ㅠ.ㅠ.ㅠ.ㅠ.ㅠ..",https://blog.naver.com/jbr0704/224206613756
